feature A,feature B,feature C,feature D,feature E,feature F,feature G,feature H,feature I,label
,-0.14893659913939966,-0.21886843933957797,-0.9778029032000298,0.5359535788431566,0.9617922728994018,0.2986791934008466,1.4060193048620047,-1.8084795600158896,-16.681125935652815
0.16533941787274625,0.7407435933347024,0.6505332266225123,-0.4563649242327651,-0.6182996379221977,-0.07275634312691832,-1.7639115469560205,-0.13092553486568329,2.0714657593051635,135.67501894000435
-0.24341593833801517,-0.27497321500467886,-2.3205626479870984,-0.5823071676793943,-0.9811342905948695,0.1328919023666678,-0.4582042937717235,-0.33546882901514335,3.1676108005786596,28.679811761670724
1.286868227301291,-1.8217659393122256,-0.44417543143852684,0.22072656189884615,0.8706839345167058,1.3866911726381812,0.11539387629631048,0.30854356239395897,-1.0555917709336584,-138.06771484623474
,-0.9176944976953801,0.677406743797579,0.1933387255750175,0.2476345683575568,-0.7271133594566098,0.8973431228182469,-0.11772927596949731,0.540524754680603,15.636955092630902
-0.23909476333346014,-2.074330583342268,0.7326556739695165,-2.17524424306421,0.3820445295803361,0.08076649915803459,-0.08781530128498594,-2.7986818086321317,-0.33151019025730694,-3.075007771419982
-1.5884109995220852,-1.2695788080963886,0.6315942083529006,-0.8198613581968458,0.23925412832622625,0.3250125129761893,-0.06841954581455209,1.8490110258398895,0.23726551534299042,82.7838054924209
0.4562258444110588,0.08939686005514971,0.04438628881584457,-0.5005973802197893,0.22677781286749998,0.9821525515098832,0.3048081735074838,0.44615672373644694,-0.11475036472676724,165.7922285746239
-0.09278088114730242,-1.5925034459510368,-0.2756099116908494,-2.1075910939210494,-0.38079310200995303,-0.16281767184891235,0.7284324334105048,-0.2291086334038051,-1.2848735196645347,52.531466325416616
-0.24870517012636942,-0.8001556657858615,0.19298049803792003,-0.9468883254489039,1.4768887241306992,0.5127500509560756,-1.1313339222334065,-0.3471221900608837,-0.03705920381921764,-69.58096233833415
-0.9965610957424018,1.3874173130381784,0.45349293643808725,-0.055632757392657245,1.8442562454609386,-1.4235035566239125,0.3807043747161848,0.891068182536671,-0.7853523053351859,-57.47059547272219
-1.068558820160195,0.2694509087250433,0.2147526465936515,0.4908002315308124,1.0617142593662614,1.1861839848007403,0.33458328185261865,1.489918091632366,-0.2615677607816407,-28.417226665021637
,0.6107303209770808,0.06297802478464067,1.3878306701507288,0.43267709359076567,-0.9479044338481317,1.2529382015026511,0.5051894229411041,-0.6022441210120503,-87.36585335063211
0.07077901884791646,-0.9315541637838559,0.7972605950846626,0.24634929462927338,1.592901170285148,0.07893366708460127,0.7958090088080443,0.8304902587438837,0.3685089933421394,-86.24738266269148
1.1594988191859226,-0.785786196147509,-1.4793174076275721,-2.305590553170282,2.380071969895352,0.04881657374208298,-0.546529733536842,0.412645343610287,1.2933009751845748,-148.114722829825
0.6872334179599494,-1.0474406356985924,-0.8634412100645126,-1.7489220420868556,2.1959864803047053,0.4143961828192634,-0.19324742716683158,0.36438525342830647,0.1878189880232554,47.7545630680996
-0.11058239302094647,0.4589902328360499,-0.3290776504008907,0.19283554216889157,0.12758657473590762,-1.0153049185803715,-1.5353718502884293,0.5959182182988868,0.14386495925255044,-171.41690959198627
,-2.5370586269176245,0.6963822157782851,-0.78500789159709,1.155526658033477,0.5642621280151685,0.9906544547230579,-0.8553457618978362,0.052633563153246285,-22.105787410903446
,0.4227613465221498,1.754141423198167,0.010756621744341964,-0.026951322647794318,0.05721366845061777,1.1313620695436797,0.5903627992595192,0.8772403557036004,94.11393390673247
0.2734983446835719,-0.3397473320776226,1.170772155174237,0.77875950108426,0.30079433740785677,1.7283553894121488,-0.05034936271852718,-1.1414385752154277,-0.04108669087553124,-3.771201412820872
-0.3957233464777855,-1.5414012654915048,-0.18296385774332224,0.7472264510935757,-0.6962132987486904,-0.020783709989786063,0.6826345325365798,-1.7936212581001845,-1.0222465762530148,80.76391691861949
0.3734367706315164,-1.276339310066331,-1.6304128981056583,-0.32344354495376926,2.304901892302532,0.5471465422007182,-0.3780659159615755,-0.7332678998109299,-1.1835393704361796,98.44505105823221
0.060504417568010345,-0.21750514724696599,1.58140046475521,1.1037235007869577,-0.10801221223531352,-0.24954650507041373,-1.5795776711998648,-0.9332524402835437,-0.017035889584388158,-44.68819192904199
2.694218896150666,-0.3728799776873819,-0.5503250639987092,-0.0038744069483892278,0.9056300176300818,1.2786862983733138,1.097001741083914,-0.08679733308874933,0.7058128281903808,123.0361809578136
-0.21267274677895337,-0.42984350661607335,0.8234074582636008,-0.4860950369710177,1.2577874407169949,-0.2972403109850754,-0.052735905877086015,0.28378357698014023,-0.21709273941315674,-70.32972938609026
,-1.3137346900826303,2.720895464621342,0.3071452169802254,-0.48377448332072115,-0.1284405148356704,-0.06076899590240885,-0.23283850237265136,0.11754327685222167,11.697592653956733
-0.03806510144306789,0.16872153716363003,-1.8512799034822343,-0.5699085682438673,-0.6134851186813447,-0.9730287442980367,1.037488064115682,0.4117360692172621,0.3226170797136128,-60.25540385386097
,-0.09582638413140734,1.3048070165088548,-0.9748436190256347,-0.6108943399276464,0.1413775675795255,1.0807102091764365,0.32899495769181303,0.08362006243298897,207.1132680452318
1.2800265325733913,1.8432773461515932,-0.47931718223976477,0.42988372146862486,-0.6403262134402123,-0.9631422553161826,-1.0417077315291137,0.6313352935825587,-1.9857574265862936,149.06653964563986
,0.2276330827660562,-0.9374287810006848,-2.152825218731179,-1.0616130645438542,-0.5110869768965394,-0.5280685000493942,-0.6047779748835908,-0.627209274314753,-2.7317310000338786
0.6786261428029714,0.6715008077788817,-1.1709950486582499,0.8037921834370838,2.1184871572713497,1.5362541531801202,0.34418501369239396,0.44464009461266785,-1.615720035837684,-1.3836014430055155
1.222047122943242,0.7655736093845603,1.5124921959295505,-0.24431883542265026,-1.5704843113006852,0.8167197241599357,-0.5406430856286017,0.7958462388022486,1.831041787092492,27.622128241330767
0.44926191794825493,0.37512737626832054,-0.07515300774739617,0.5456122403213838,-0.09233118722971882,-0.5967708417877192,0.5546550878694035,0.21843053084762815,-0.27189237636712915,-24.232447027118155
-1.729527621946621,-0.12486810417828866,0.9508220267106545,0.07590146426787191,1.014808438966405,-0.9726501400526532,0.6899702703786376,-2.206292788085459,0.8305277456261517,142.45810429662473
0.44724771114208195,0.09022068504412842,1.6439254413095785,-2.039731279453685,-0.2536967387508132,-0.6571643556591429,-0.3604190340492838,-1.8475096208012112,-1.0164029969413904,84.7389389629565
0.1285415635393435,1.5336328580440377,-0.49922076288219963,-0.033424038821058384,0.5213923218483429,-3.030549929175746,1.8139197290840898,-1.8054151157045937,-2.0225752620908253,14.638905441437231
-1.2937818978548963,-0.03316836562920552,1.2370121028917265,0.009069775731053093,0.5397306308328862,-1.0999046633363385,0.08664236613578687,-0.34606172485856884,-1.0233551551357136,-155.20199173963172
2.333428786170371,1.1931246185222104,0.3343096718242834,1.714715886327566,-0.8753493454402269,0.10266647414523451,0.7578007650006606,-0.7626065343770663,0.8484682860218846,-143.74450131415804
-0.22444245136624572,0.060868105527866,2.588121596173349,-0.6934367326834443,0.6871103439667572,0.9184588963313974,-0.6041201390228601,0.6349079807703092,0.08161493661258429,-4.756288019181964
-0.7353018625903411,-0.4204918030023441,1.09993337737596,-0.07969610744299524,-0.5253842384130921,-1.4260879697883129,2.139238250973946,0.3272506538555323,-1.2223782251299091,75.06832247363624
1.3319821579344597,-0.3048054726958725,1.0119024619718258,0.7159530056097637,-0.410762651640938,-1.0283031310315043,1.524542822465924,0.7183131731010096,0.8340111086182624,104.72610016143327
-1.567538765464672,0.831993297423399,-1.070706960889318,-1.6080464515190025,0.753684587734569,0.5459997071324509,0.7942137957467378,-0.5794213634245348,0.1332584064841029,225.11336995704414
0.9826263919278689,-1.422725790938074,0.6973780489563265,-0.6756589193208907,2.3159232351396852,1.7125910371042246,1.9720340547744366,-0.9524195299223822,-1.7128629652681506,-39.496976782258145
1.0758727344889416,-0.6252555589721589,0.7914605530284798,-1.8080181306746823,-0.5864311578449324,1.4077230579896554,0.043598889540962395,1.7102997834281277,-0.3672886646749749,89.9482787046284
-1.7696909709930224,0.9545823850346938,0.38736269564544085,1.070205547593899,1.1073891991793683,-0.6262583531258067,-0.23673353448477777,0.7573506451489019,0.5348799884897951,-6.479177581265108
0.547117631138968,0.7561887876319712,-1.0605703722591386,0.24601267529578827,-1.4509791308891333,-0.16854363775743797,0.22827746892006082,1.4615209692298579,0.5457772862677982,44.92100752489208
0.6044320349460719,0.9418187295974634,-1.0904943018175457,1.484521410718553,-1.0892290095367936,1.5904295257943812,-1.063800560006047,2.1048844470081307,-0.42104503151329253,28.36694601739694
-0.3890572766331621,-0.39065847085914196,-0.7669234841863483,0.14063264390337277,1.6543562494198991,1.043391514567804,-0.7474734535622323,-0.08560936407419119,0.5055384941678364,-36.417929081229694
,-0.06624800871613433,0.23059827474159292,0.4977067903639864,0.6173996447651464,0.42661029024767716,0.6303180618673809,-0.03971445733355775,-1.1621851373976384,-54.63499696084083
,0.5172153356308568,-1.656450946124963,0.1309643156549511,-0.5319789954567835,-1.3312708101164905,0.8248190147352026,-0.842043851517534,1.897088652201734,36.113517344972145
0.5176571547866624,1.021406124611036,1.0850410295422415,1.0102641447310736,0.026267631815212522,0.37766643265009703,0.7065534679716998,0.582510354426429,-0.522145780868016,-78.40515488227133
-1.5811734061436067,-1.3100121176650328,-0.17821779397660792,0.20722044545298782,0.14992135588458802,0.7833457839548376,1.5244949878004581,-0.18200129295938555,1.3214852897582237,-67.00315899708133
-0.11843424672943648,0.08936933202377707,-2.155264696286489,-2.0218433821745143,0.8348424947886276,-0.6318252953119203,-0.17495374359195118,0.47924256442666396,-1.0284435118337256,-114.42895534189884
-0.7143998065818622,-1.1313741252431155,0.2239065226351236,0.2089505645837179,-0.4158696878934919,-1.333938924556935,1.7004468843610616,0.4334375560836492,1.1125928388629276,-8.499314127217227
-1.1325200662241364,1.2045551411695232,0.5171868588433374,1.5381551319342,1.5655790240778908,-0.07840436554396835,1.2509770011934414,-0.46420291320931145,-0.16660902134848646,101.93410648338782
,1.6902658542956785,-0.4912829616627926,-0.09810856871333981,-0.5162124137095219,-1.4044668382816337,0.606007192076414,-1.3913166280047737,-1.6524995141891505,-106.25563371861286
0.30646616247520214,-0.2780890763688443,0.41133521091599495,-1.2735612333053439,0.8139797850671141,0.49089056045496815,-2.3171793389914885,1.4788158858368223,-0.11025558762180651,-5.927708431829444
1.546477105998003,-1.1380551529289482,0.33048335665712397,0.7857327178928643,-0.3770153374445964,0.05703313796140546,0.9373044847550929,0.15603326759198236,-0.2158372102152099,-54.63302471909212
0.48975077725919997,1.0307804937950118,-0.42532613941671166,2.040242992736922,0.3399786799774316,-0.016534284306401387,0.6160105820692113,0.16277292417469175,-0.548446142367181,-63.31555850300983
0.7877300439400856,-0.6321610541521352,1.1467119720800094,0.7980328136076277,0.11320697420982974,-1.1349075001481586,-1.6718033634610623,-0.8916103546028805,-0.5680897708767358,15.688296370769542
-1.4682755807346344,0.16306361434346497,-0.4167741835444427,-1.112931320095602,0.3178649229955084,-0.0860805249063896,-1.0957436776374252,-0.3070889479136072,0.1662822715086672,-66.77315893687589
-0.7331885760119913,0.7741629092482434,-1.2163238137027035,1.734299052098116,-0.20678986163170768,0.8213714050003852,-0.49378038932452495,-1.408793515692229,0.20584824207141222,-2.416082528533993
1.5165235120666056,-0.6105064265970801,1.5121466264902328,-0.6876043589244042,2.1036547689611966,-0.6126369311732163,-1.559112026221808,-0.4983982553122605,-0.4734596081665647,-116.64563290332016
-1.4135714261279113,1.5457044258186647,1.0619399330386643,-0.864104667713702,0.1912896590463743,0.9312136863654935,0.30834542260872927,0.37679454125543804,-1.4756444074218453,50.19005329969516
1.322521225815794,-0.5601331645095315,-0.0006911318521105635,0.06091484141094154,-0.04387451907794664,0.6282721736646777,-1.2934101225499854,0.13341553929900438,-0.8568731687679086,-115.06510506843803
,-0.3637375011257383,1.4876696461709589,-1.0947105694444281,-1.6547068770638789,-0.8376449460249225,-0.14696144975816544,-0.6823497113288696,0.45550421999136287,75.05810946891005
-0.4693950760377765,1.1089837409979775,0.6239190786120427,0.7819591636424051,0.805537651993917,1.2654850292342652,-1.4072162293592574,-0.8281753676907994,-1.2594585132314613,95.79400308794504
-1.687841051189685,-1.376440494256546,0.21774612545493055,-0.8261298025795147,0.364868789715688,-2.6127707891329757,0.980943763932259,1.6913420140087982,0.6317541062006888,-86.97987001351103
,0.8615194010453741,-0.08356161223411375,0.25680366623834977,-0.980126028196091,-0.11195384407051065,-0.541102655147838,-1.0218672182354658,0.725004338632507,58.51217543108561
,-0.09678415830991538,-0.21672830119587264,0.25487430067675804,-0.14944993707188436,-1.6029805557604186,-1.5352178709022035,-0.5704008948248712,-0.3188535051081303,-51.21295933928816
-0.07377791266692674,-1.4955551706382553,-0.7275194997691872,-0.07194377682072965,-0.37602068720462645,1.220437669769441,-0.15913367169254442,-0.10458647087240984,0.5856475250956261,141.30042596595274
-2.112744292761583,-0.3707450034237987,-0.22788246479104754,-0.3452926473712786,0.535870808902116,1.642544945578853,-1.2477552230055997,-0.14346327693222768,-1.9804776400736708,82.74407396665433
0.6501592745840462,-0.5113052389194528,1.3808412905408616,-0.42095807567376153,-0.6570762424393782,1.1230191318948657,0.3423852959875902,0.78085158351501,-1.6575276964050527,53.996096710880806
-0.8234105709714717,-0.022016602294725105,0.27357531884070574,-0.6460545779823976,0.21454192177593176,-0.7487437622761458,0.005728748231601177,0.2585219784711402,-0.6828695645736188,79.29423426201325
-0.31643194321048,0.6412565802271575,-0.9412443477492719,-0.6916689199615346,0.47363832996418176,0.510539631065122,0.18226840069875816,-0.072205010759314,-0.1141818614060845,-64.63224800417572
,0.7283434433368039,-1.5553096229730428,-1.1133830256831316,1.0704994606804696,-0.6048159593820611,-1.3254884573787535,1.725658572079477,0.3513718649681118,87.35978587689709
0.5349310174244172,0.2892089169278872,0.26079142812953254,-0.0769781649796715,0.339370467328995,2.370591580850889,1.9978854287375114,0.4693965141283584,0.6944485972463881,28.175454199869712
-1.606198889607064,2.057877012029801,0.30216243961851025,1.4158956135211156,1.5674895617895859,-0.5179853772581157,-0.8617120630716257,0.16061036584829036,0.6284544547462585,-37.496719453326634
0.4683035709139037,0.4695259021848098,-1.8710849077653038,-0.011275155029038727,-0.25177599491857533,0.9932831367382451,-0.3465735103248981,-1.0517668292982143,-0.30471767821327383,-178.85751077269856
,0.14072966832879838,0.7401577535513041,-0.637213083851616,0.6254195172921357,-0.5392376212309652,0.5451992309891635,-1.2692821608366047,0.07900427307899069,-2.7725291385551247
-0.7290767608946432,0.6700184287270522,1.1654249803265326,-0.010134527505471653,-0.557196342573228,-0.37690978009245063,-1.5256071204242372,0.20941322661536885,0.8422706112578683,170.8585441819088
2.200262120939003,1.3079087371615576,0.6519928685787729,-1.1513701997886496,-0.0830968108070187,0.3904477702597194,-0.12297250996758098,1.7139117081001383,0.6112430449620324,-24.553128078533682
1.7314512668314375,0.6003446567870443,0.7080728206240676,0.6979695693763758,-0.8618916905657528,-0.7254639617840846,1.0019405156899006,-0.054568493003288816,0.4563932361173591,15.923494585501588
0.25864478945189145,0.7688130687572458,0.15960386482565708,0.5441748592815784,0.7798671471091415,-0.8370622813408426,-1.7440534629391184,0.1534079033492767,-0.9055487687971595,-41.82452282759178
,-0.5437731145088054,2.1716663385915065,1.8326336356694766,0.0011839286105604226,0.06088113062377774,0.6009844299514218,-0.19110293274487805,0.25542907065044773,56.04337083875822
-0.3462312136893426,-0.06807391908447989,-0.3260016772424752,0.6410331456725046,-1.2289952434838447,1.0162384299597722,-0.9942609403390316,0.8817167123909532,0.8921506235649704,131.1001936433934
0.4111424380713498,0.46844567212388843,-0.6124768858363899,-0.31426895080627754,1.0719949063617475,-0.6570240219039851,0.9968696635594703,-0.12914733245172985,-1.4997497920155367,33.10481264406453
-2.0629491896736143,-0.8841889030837953,1.0701685069987046,-0.7328151650302309,-0.34567568415801936,-0.04551162383705244,0.08117818911101704,-0.45501318612256814,0.2226320676241289,36.981096472279646
0.15102680073615002,-0.5606225721948117,1.9652583975581088,1.0064074635581695,-0.9191184643556691,2.12139484546715,-1.4124727268661874,0.39358247316298234,0.2597261886661431,84.33216081135312
-0.23868305852722613,-0.010804822574947734,0.06669742346715886,-0.7144263833168444,-2.0929018746695984,-0.13692781022986236,0.019232887946496878,-0.2829094199920088,1.8239645292595992,120.43191282453319
-0.11009319503333496,-1.1112474765553615,0.915494882360588,0.9944523943520176,-0.5254031554842538,0.5325019230290308,-1.724468059605773,-0.4104292784080449,1.2148393962468529,-122.36639533496097
0.21292213806632493,-2.5625489777061867,-0.1710399409970979,-0.6362639808493149,1.0358109608742339,1.2196646500850779,-0.6527386576062487,-0.16228582771042616,-0.38854366844011184,214.4808267458979
,0.01447297984155008,-0.7448238381427176,-0.2836404351628628,-0.690806285467041,-0.677865082085014,-0.7497630715098175,-0.6342937971634899,0.22500952541310776,-111.63072979556497
-2.6451825392977453,0.13127746758234393,-1.2074795415368331,-0.7847710041008931,-0.586799751326188,-0.3199475584859267,-0.47599460338083177,0.8542753876851396,-0.6301793011095511,97.021547680079
0.4055801745242203,1.2416343652765467,0.3766755230212361,-0.4842064171470156,0.07602012140818308,0.3898004000672608,0.327855268115595,1.3155952684990213,-0.910569686276156,-131.63002171454605
0.6410866841220971,0.047010161229575916,-1.713819185236949,0.5967046947959467,0.05749456811446874,0.2674880420107824,-0.7137657558776263,-1.391241221230307,0.5166174492525909,32.393877161420484
-0.9430728722822679,0.7804233358300163,1.483046300038838,0.5447982669357029,-0.8164905962995496,-0.38354170643276836,0.7240525789447774,-1.9178008743426413,1.8433837360896925,167.34602650826105
-1.1782157184738529,0.44192530421160775,-0.3804485208800839,-1.9515015779971778,0.02794086051369952,1.3158951720610836,0.19366822832637484,0.9581199569960925,-1.401597100221486,57.01653477298932
-0.5659321814311803,-2.1378622531371105,1.1714335593923881,0.8425732771977714,1.3962391718007918,0.5268038470612135,0.4680675192579866,0.7138298956277986,-0.020895264109358897,64.20161378367173
,-0.2329838289014782,-0.15140645066719505,0.9731256769910283,-0.3211681693778773,0.2643326448632845,1.1600187066300867,-0.7616929309368168,-1.2511203943703026,59.06600204768877
-1.296783163229445,0.4964609622254212,-0.6911176756736181,0.18470826606647364,-0.3308859492493301,-0.513371663203357,-0.9846688791495797,0.36177973546812503,0.8447914810257883,26.006045570959586
,-0.707506029792819,1.3302593601202073,-0.5387245433178377,-0.6340597214049055,-1.818267252820386,-0.8565191737121401,2.5610026058807382,1.5090648871405676,-34.83600326976345
-2.0373961174363293,0.7219865150123183,-0.6256270335395303,1.6806038464456576,1.4287208539802532,-0.6866500032205688,-0.6005596933798053,0.03979792565795676,1.2183028220497993,-41.659145348969666
0.750260042210615,0.8042093633124167,0.5810745366819056,1.0373369596959428,-1.9190609878791611,-0.2666595489044911,0.014237867552910278,0.6426871263868283,0.42289802123599207,-22.014031393867473
,-0.6996569823237595,-0.027519233076709487,-0.02471215100453781,0.8817852984883933,1.8663015979106685,-0.7213462576220653,0.11558517811530983,-1.7205209342471113,-63.82469134766278
0.03448614657653937,-0.5784888516714243,-1.1637810083349458,1.0833886145838398,1.0367106030939186,0.24391959639390784,-0.7368257733577023,0.7204549152432099,-1.0104332924852335,30.36088308287013
0.5251177336017913,0.46067923604363986,0.8157097531223424,-0.4126865678190106,-1.470581381282436,0.33482408146390785,-1.0590344592260832,-0.13073039002439313,-0.45939385079138073,-130.7024089607007
0.7919799690558201,-0.9983480068396187,1.304433668409523,-1.4016478682199174,-0.19488141023498812,0.9511298196596891,-0.7092601442988787,1.001146723291123,-0.2361373941290398,90.7557180805582
,0.5207183133772055,0.5555534700457753,-0.9057923659162589,-0.19454242978821967,-2.4014980586249064,-0.6983323043645419,0.6387913822946127,0.3723916481887311,133.3252999205303
,-0.7100561913839756,-0.05726748438135407,-0.8111222409977021,-0.5855531321685961,0.18356722229333622,-0.9522419446379667,0.21738894374200998,-0.6366434361106763,5.860345492476146
0.5334481660203262,0.21513270439890764,-0.9126338245881227,1.302624088832099,0.1916816319515274,-0.25464419073902095,1.219056426844036,-0.7649644469994578,-1.005386026743732,48.65897356643675
0.21575803496844212,0.10368165187358153,-1.3486911112077167,-2.2567140633041727,-2.7069768858945538,-0.7822079905820171,-0.8301018659344389,0.4859803780405357,-0.8265950863378817,-19.492895462836078
,0.2867411002233684,-0.44549725584383476,-0.8240961396180562,0.9589560348579578,0.4907095109526925,-1.5606090133470367,-0.33530753826093995,-1.3943936675620234,53.25884646539818
-0.09426873855033545,-1.648233040899488,1.082124845738417,-0.6861982100087235,0.7117651238164175,1.7174684969124532,0.0504318893316808,1.5020943332821384,-0.11392774314446973,45.593849876937185
0.9709653394029525,0.3696659723575035,0.7208622980335179,-0.1622692854826947,-0.4407720982156673,-0.16265617366719912,1.0610435435798935,-0.6460395884492898,0.3876185915325226,-50.451551276066574
2.429902586288677,0.6409025007809714,-1.0797681292535963,0.8010883943909548,0.46258173105124123,-1.0453456005557975,-1.6258550710646158,0.61518342904034,-0.8132197927935856,18.13977171934326
,0.510613145461799,-1.34446417938576,0.07762062290549568,1.0440218146984568,0.867502868466645,0.15347478720663968,0.33310085083767943,0.031219677916467223,-23.806096402848226
0.28856373915571215,1.6051677579981514,0.0008159123327299123,1.1441649007510164,1.9959591622348207,-0.5377190379530422,0.3811109892682315,-0.5775391730806315,0.6271802546965605,-85.46331005381731
0.1048397523639586,-0.49023129759785694,-0.6187652756335655,0.5700744852927346,0.4798521105512771,1.171308854847691,0.5542212436937445,-1.6115448212966534,0.699776465258372,-46.60344971578428
,0.3114749152133712,0.6901168540369872,-1.204707983320058,-0.8684586164909189,0.5145615826095021,0.016342105505544123,1.342793654661361,0.0550692267431172,244.68609748323576
1.535322006487399,0.6544700424433305,0.02205404654251007,-0.2472501026006686,1.1100508123931414,0.7663061701196825,0.9531382454408427,-2.0070142645025775,-3.163829007875662,-10.1224170637951
0.45072298652609366,-1.5115079375968998,-0.18771537837594554,-1.399352700893276,0.6786051333917406,1.1929224872127624,1.796774370809732,-1.3155951199946974,0.7341500307919396,110.3455820115524
-0.04898780330401392,0.029625259765311593,0.6658578895990748,0.5926555025003544,-0.5575404091104378,0.612768420345526,0.9299668500530308,-0.9187196665159778,0.16543673447456775,-62.0805115412214
-0.04820473574584794,-0.4064628684133483,0.2791634349985285,1.4223310735026438,2.799095956409068,-0.10401500632483635,3.1951349623961756,-0.776686179237426,1.0160008345749911,-48.79408772341203
-1.586585976510933,1.2388304739463294,-0.8170529776198825,-0.0526666753627304,-1.85852518115741,1.8964695403552847,1.2244840861545245,-0.35117111431442055,0.6550796324288604,18.79591326277673
,-0.6367204030525351,0.9961896444382838,0.31687175125878286,-1.165846109606966,-0.2946718260966106,0.7172668172942585,0.7954552052982984,0.347500491766226,-98.61352976558143
0.1639110011117539,-1.3097271792958416,-1.4397173085244714,1.1878379914697572,1.2128989623729944,0.47499493520395347,0.05558008613615436,0.8035548597569657,-0.42711632444452086,-98.55765968957782
,-0.41282360222436637,-0.7100700155383168,2.6806748098469018,0.5455722062540986,-0.4540035214631222,0.14658192965369804,0.04082408636245393,1.3770703488230118,-134.47218446960858
0.8322151656982796,-1.467927549711144,1.3771234032332162,-1.7710981770337133,0.6580274697334254,-0.007376055959871563,0.4712640880838751,0.07537626533353464,1.3571140968807653,133.67986859889817
-0.2886538934624797,-0.6060214643912188,-0.22786686089927774,0.9473843905756183,-1.0041504917565462,-1.2930283959521987,-0.08097763568526957,-0.5287938358928929,0.951888185029307,98.72133684885564
-0.47279693419290636,0.001616446111189662,-0.7723452064500524,-1.6381656047488888,2.3107198151143167,-0.8414874189956082,-0.3932174210935927,-0.984671187294826,2.350583494418065,186.73926346910926
,-0.8666276999737541,0.2090755844238522,-0.10681395259041718,-0.5960705878179926,0.9571170838677651,1.8991395752785551,1.4532010231692107,-0.788974444400829,40.80215990459587
-1.133070050407907,-0.4661869011348077,-1.849660039359148,0.83289824396872,-1.0622949244529594,-0.14058250867692454,-0.13413363389884997,2.3556626946599755,0.7880816442368176,-84.6428453542596
0.7436547435740285,-1.8422355115636866,-0.5066775519999435,-0.44267875152421604,-1.1862589407000639,-1.1776543973208726,-0.08722496461688736,0.1906436016665054,-0.5980696380053326,-8.374289930229146
-0.531939584511666,1.549272769543103,-1.7162002810057015,1.2949078798549334,0.16431178381024608,0.7188639245599943,0.8103292844076332,-1.0930312564377171,0.7301540557115473,98.357781762488
,-0.4921710356930927,-0.8797950879618747,1.5600551613195637,-0.7563043237083051,1.098756789636892,-0.6384822306016966,-0.8559063477185285,0.9539771296612377,-30.52128374249614
